 3.32800000e-11  5.00000000e+00  3.32800000e-11  1.18938500e-08 
 3.42800000e-11  5.00000000e+00  3.42800000e-11  1.18938500e-08 
 3.52800000e-11  5.00000000e+00  3.52800000e-11  1.18938500e-08 
 3.62800000e-11  5.00000000e+00  3.62800000e-11  1.18938500e-08 
 3.72800000e-11  5.00000000e+00  3.72800000e-11  1.18938500e-08 
 3.82800000e-11  5.00000000e+00  3.82800000e-11  1.18938500e-08 
 3.92800000e-11  5.00000000e+00  3.92800000e-11  1.18938500e-08 
 4.02800000e-11  5.00000000e+00  4.02800000e-11  1.18938500e-08 
 4.12800000e-11  5.00000000e+00  4.12800000e-11  1.18938500e-08 
 4.22800000e-11  5.00000000e+00  4.22800000e-11  1.18938500e-08 
 4.32800000e-11  5.00000000e+00  4.32800000e-11  1.18938500e-08 
 4.42800000e-11  5.00000000e+00  4.42800000e-11  1.18938500e-08 
 4.52800000e-11  5.00000000e+00  4.52800000e-11  1.18938500e-08 
 4.62800000e-11  5.00000000e+00  4.62800000e-11  1.18938500e-08 
 4.72800000e-11  5.00000000e+00  4.72800000e-11  1.18938500e-08 
 4.82800000e-11  5.00000000e+00  4.82800000e-11  1.18938500e-08 
 4.92800000e-11  5.00000000e+00  4.92800000e-11  1.18938500e-08 
 5.02800000e-11  5.00000000e+00  5.02800000e-11  1.18938500e-08 
 5.12800000e-11  5.00000000e+00  5.12800000e-11  1.18938500e-08 
 5.22800000e-11  5.00000000e+00  5.22800000e-11  1.18938500e-08 
 5.32800000e-11  5.00000000e+00  5.32800000e-11  1.18938500e-08 
 5.42800000e-11  5.00000000e+00  5.42800000e-11  1.18938500e-08 
 5.52800000e-11  5.00000000e+00  5.52800000e-11  1.18938500e-08 
 5.62800000e-11  5.00000000e+00  5.62800000e-11  1.18938500e-08 
 5.72800000e-11  5.00000000e+00  5.72800000e-11  1.18938500e-08 
 5.82800000e-11  5.00000000e+00  5.82800000e-11  1.18938500e-08 
 5.92800000e-11  5.00000000e+00  5.92800000e-11  1.18938500e-08 
 6.02800000e-11  5.00000000e+00  6.02800000e-11  1.18938500e-08 
 6.12800000e-11  5.00000000e+00  6.12800000e-11  1.18938500e-08 
 6.22800000e-11  5.00000000e+00  6.22800000e-11  1.18938500e-08 
 6.32800000e-11  5.00000000e+00  6.32800000e-11  1.18938500e-08 
 6.42800000e-11  5.00000000e+00  6.42800000e-11  1.18938500e-08 
 6.52800000e-11  5.00000000e+00  6.52800000e-11  1.18938500e-08 
 6.62800000e-11  5.00000000e+00  6.62800000e-11  1.18938500e-08 
 6.72800000e-11  5.00000000e+00  6.72800000e-11  1.18938500e-08 
 6.82800000e-11  5.00000000e+00  6.82800000e-11  1.18938500e-08 
 6.92800000e-11  5.00000000e+00  6.92800000e-11  1.18938500e-08 
 7.02800000e-11  5.00000000e+00  7.02800000e-11  1.18938500e-08 
 7.12800000e-11  5.00000000e+00  7.12800000e-11  1.18938500e-08 
 7.22800000e-11  5.00000000e+00  7.22800000e-11  1.18938500e-08 
 7.32800000e-11  5.00000000e+00  7.32800000e-11  1.18938500e-08 
 7.42800000e-11  5.00000000e+00  7.42800000e-11  1.18938500e-08 
 7.52800000e-11  5.00000000e+00  7.52800000e-11  1.18938500e-08 
 7.62800000e-11  5.00000000e+00  7.62800000e-11  1.18938500e-08 
 7.72800000e-11  5.00000000e+00  7.72800000e-11  1.18938500e-08 
 7.82800000e-11  5.00000000e+00  7.82800000e-11  1.18938500e-08 
 7.92800000e-11  5.00000000e+00  7.92800000e-11  1.18938500e-08 
 8.02800000e-11  5.00000000e+00  8.02800000e-11  1.18938500e-08 
 8.12800000e-11  5.00000000e+00  8.12800000e-11  1.18938500e-08 
 8.22800000e-11  5.00000000e+00  8.22800000e-11  1.18938500e-08 
 8.32800000e-11  5.00000000e+00  8.32800000e-11  1.18938500e-08 
 8.42800000e-11  5.00000000e+00  8.42800000e-11  1.18938500e-08 
 8.52800000e-11  5.00000000e+00  8.52800000e-11  1.18938500e-08 
 8.62800000e-11  5.00000000e+00  8.62800000e-11  1.18938500e-08 
 8.72800000e-11  5.00000000e+00  8.72800000e-11  1.18938500e-08 
 8.82800000e-11  5.00000000e+00  8.82800000e-11  1.18938500e-08 
 8.92800000e-11  5.00000000e+00  8.92800000e-11  1.18938500e-08 
 9.02800000e-11  5.00000000e+00  9.02800000e-11  1.18938500e-08 
 9.12800000e-11  5.00000000e+00  9.12800000e-11  1.18938500e-08 
 9.22800000e-11  5.00000000e+00  9.22800000e-11  1.18938500e-08 
 9.32800000e-11  5.00000000e+00  9.32800000e-11  1.18938500e-08 
 9.42800000e-11  5.00000000e+00  9.42800000e-11  1.18938500e-08 
 9.52800000e-11  5.00000000e+00  9.52800000e-11  1.18938500e-08 
 9.62800000e-11  5.00000000e+00  9.62800000e-11  1.18938500e-08 
 9.72800000e-11  5.00000000e+00  9.72800000e-11  1.18938500e-08 
 9.82800000e-11  5.00000000e+00  9.82800000e-11  1.18938500e-08 
 9.92800000e-11  5.00000000e+00  9.92800000e-11  1.18938500e-08 
 1.00000000e-10  5.00000000e+00  1.00000000e-10  1.18938500e-08 
 1.00100000e-10  5.00000000e+00  1.00100000e-10  1.18938500e-08 
 1.00300000e-10  5.00000000e+00  1.00300000e-10  1.18938500e-08 
 1.00700000e-10  5.00000000e+00  1.00700000e-10  1.18938500e-08 
 1.01000000e-10  5.00000000e+00  1.01000000e-10  1.18938500e-08 
 1.01068175e-10  5.00000000e+00  1.01068175e-10  1.18938500e-08 
 1.01204525e-10  5.00000000e+00  1.01204525e-10  1.18938500e-08 
 1.01477224e-10  5.00000000e+00  1.01477224e-10  1.18938500e-08 
 1.02022624e-10  5.00000000e+00  1.02022624e-10  1.18938500e-08 
 1.03022624e-10  5.00000000e+00  1.03022624e-10  1.18938500e-08 
 1.04022624e-10  5.00000000e+00  1.04022624e-10  1.18938500e-08 
 1.05022624e-10  5.00000000e+00  1.05022624e-10  1.18938500e-08 
 1.06022624e-10  5.00000000e+00  1.06022624e-10  1.18938500e-08 
 1.07022624e-10  5.00000000e+00  1.07022624e-10  1.18938500e-08 
 1.08022624e-10  5.00000000e+00  1.08022624e-10  1.18938500e-08 
 1.09022624e-10  5.00000000e+00  1.09022624e-10  1.18938500e-08 
 1.10022624e-10  5.00000000e+00  1.10022624e-10  1.18938500e-08 
 1.11022624e-10  5.00000000e+00  1.11022624e-10  1.18938500e-08 
 1.12022624e-10  5.00000000e+00  1.12022624e-10  1.18938500e-08 
 1.13022624e-10  5.00000000e+00  1.13022624e-10  1.18938500e-08 
 1.14022624e-10  5.00000000e+00  1.14022624e-10  1.18938500e-08 
 1.15022624e-10  5.00000000e+00  1.15022624e-10  1.18938500e-08 
 1.16022624e-10  5.00000000e+00  1.16022624e-10  1.18938500e-08 
 1.17022624e-10  5.00000000e+00  1.17022624e-10  1.18938500e-08 
 1.18022624e-10  5.00000000e+00  1.18022624e-10  1.18938500e-08 
 1.19022624e-10  5.00000000e+00  1.19022624e-10  1.18938500e-08 
 1.20022624e-10  5.00000000e+00  1.20022624e-10  1.18938500e-08 
 1.21022624e-10  5.00000000e+00  1.21022624e-10  1.18938500e-08 
 1.22022624e-10  5.00000000e+00  1.22022624e-10  1.18938500e-08 
 1.23022624e-10  5.00000000e+00  1.23022624e-10  1.18938500e-08 
 1.24022624e-10  5.00000000e+00  1.24022624e-10  1.18938500e-08 
 1.25022624e-10  5.00000000e+00  1.25022624e-10  1.18938500e-08 
 1.26022624e-10  5.00000000e+00  1.26022624e-10  1.18938500e-08 
 1.27022624e-10  5.00000000e+00  1.27022624e-10  1.18938500e-08 
 1.28022624e-10  5.00000000e+00  1.28022624e-10  1.18938500e-08 
 1.29022624e-10  5.00000000e+00  1.29022624e-10  1.18938500e-08 
 1.30022624e-10  5.00000000e+00  1.30022624e-10  1.18938500e-08 
 1.31022624e-10  5.00000000e+00  1.31022624e-10  1.18938500e-08 
 1.32022624e-10  5.00000000e+00  1.32022624e-10  1.18938500e-08 
 1.33022624e-10  5.00000000e+00  1.33022624e-10  1.18938500e-08 
 1.34022624e-10  5.00000000e+00  1.34022624e-10  1.18938500e-08 
 1.35022624e-10  5.00000000e+00  1.35022624e-10  1.18938500e-08 
 1.36022624e-10  5.00000000e+00  1.36022624e-10  1.18938500e-08 
 1.37022624e-10  5.00000000e+00  1.37022624e-10  1.18938500e-08 
 1.38022624e-10  5.00000000e+00  1.38022624e-10  1.18938500e-08 
 1.39022624e-10  5.00000000e+00  1.39022624e-10  1.18938500e-08 
 1.40022624e-10  5.00000000e+00  1.40022624e-10  1.18938500e-08 
 1.41022624e-10  5.00000000e+00  1.41022624e-10  1.18938500e-08 
 1.42022624e-10  5.00000000e+00  1.42022624e-10  1.18938500e-08 
 1.43022624e-10  5.00000000e+00  1.43022624e-10  1.18938500e-08 
 1.44022624e-10  5.00000000e+00  1.44022624e-10  1.18938500e-08 
 1.45022624e-10  5.00000000e+00  1.45022624e-10  1.18938500e-08 
 1.46022624e-10  5.00000000e+00  1.46022624e-10  1.18938500e-08 
 1.47022624e-10  5.00000000e+00  1.47022624e-10  1.18938500e-08 
 1.48022624e-10  5.00000000e+00  1.48022624e-10  1.18938500e-08 
 1.49022624e-10  5.00000000e+00  1.49022624e-10  1.18938500e-08 
 1.50022624e-10  5.00000000e+00  1.50022624e-10  1.18938500e-08 
 1.51022624e-10  5.00000000e+00  1.51022624e-10  1.18938500e-08 
 1.52022624e-10  5.00000000e+00  1.52022624e-10  1.18938500e-08 
 1.53022624e-10  5.00000000e+00  1.53022624e-10  1.18938500e-08 
 1.54022624e-10  5.00000000e+00  1.54022624e-10  1.18938500e-08 
 1.55022624e-10  5.00000000e+00  1.55022624e-10  1.18938500e-08 
 1.56022624e-10  5.00000000e+00  1.56022624e-10  1.18938500e-08 
 1.57022624e-10  5.00000000e+00  1.57022624e-10  1.18938500e-08 
 1.58022624e-10  5.00000000e+00  1.58022624e-10  1.18938500e-08 
 1.59022624e-10  5.00000000e+00  1.59022624e-10  1.18938500e-08 
 1.60022624e-10  5.00000000e+00  1.60022624e-10  1.18938500e-08 
 1.61022624e-10  5.00000000e+00  1.61022624e-10  1.18938500e-08 
 1.62022624e-10  5.00000000e+00  1.62022624e-10  1.18938500e-08 
 1.63022624e-10  5.00000000e+00  1.63022624e-10  1.18938500e-08 
 1.64022624e-10  5.00000000e+00  1.64022624e-10  1.18938500e-08 
 1.65022624e-10  5.00000000e+00  1.65022624e-10  1.18938500e-08 
 1.66022624e-10  5.00000000e+00  1.66022624e-10  1.18938500e-08 
 1.67022624e-10  5.00000000e+00  1.67022624e-10  1.18938500e-08 
 1.68022624e-10  5.00000000e+00  1.68022624e-10  1.18938500e-08 
 1.69022624e-10  5.00000000e+00  1.69022624e-10  1.18938500e-08 
 1.70022624e-10  5.00000000e+00  1.70022624e-10  1.18938500e-08 
 1.71022624e-10  5.00000000e+00  1.71022624e-10  1.18938500e-08 
 1.72022624e-10  5.00000000e+00  1.72022624e-10  1.18938500e-08 
 1.73022624e-10  5.00000000e+00  1.73022624e-10  1.18938500e-08 
 1.74022624e-10  5.00000000e+00  1.74022624e-10  1.18938500e-08 
 1.75022624e-10  5.00000000e+00  1.75022624e-10  1.18938500e-08 
 1.76022624e-10  5.00000000e+00  1.76022624e-10  1.18938500e-08 
 1.77022624e-10  5.00000000e+00  1.77022624e-10  1.18938500e-08 
 1.78022624e-10  5.00000000e+00  1.78022624e-10  1.18938500e-08 
 1.79022624e-10  5.00000000e+00  1.79022624e-10  1.18938500e-08 
 1.80022624e-10  5.00000000e+00  1.80022624e-10  1.18938500e-08 
 1.81022624e-10  5.00000000e+00  1.81022624e-10  1.18938500e-08 
 1.82022624e-10  5.00000000e+00  1.82022624e-10  1.18938500e-08 
 1.83022624e-10  5.00000000e+00  1.83022624e-10  1.18938500e-08 
 1.84022624e-10  5.00000000e+00  1.84022624e-10  1.18938500e-08 
 1.85022624e-10  5.00000000e+00  1.85022624e-10  1.18938500e-08 
 1.86022624e-10  5.00000000e+00  1.86022624e-10  1.18938500e-08 
 1.87022624e-10  5.00000000e+00  1.87022624e-10  1.18938500e-08 
 1.88022624e-10  5.00000000e+00  1.88022624e-10  1.18938500e-08 
 1.89022624e-10  5.00000000e+00  1.89022624e-10  1.18938500e-08 
 1.90022624e-10  5.00000000e+00  1.90022624e-10  1.18938500e-08 
 1.91022624e-10  5.00000000e+00  1.91022624e-10  1.18938500e-08 
 1.92022624e-10  5.00000000e+00  1.92022624e-10  1.18938500e-08 
 1.93022624e-10  5.00000000e+00  1.93022624e-10  1.18938500e-08 
 1.94022624e-10  5.00000000e+00  1.94022624e-10  1.18938500e-08 
 1.95022624e-10  5.00000000e+00  1.95022624e-10  1.18938500e-08 
 1.96022624e-10  5.00000000e+00  1.96022624e-10  1.18938500e-08 
 1.97022624e-10  5.00000000e+00  1.97022624e-10  1.18938500e-08 
 1.98022624e-10  5.00000000e+00  1.98022624e-10  1.18938500e-08 
 1.99022624e-10  5.00000000e+00  1.99022624e-10  1.18938500e-08 
 2.00000000e-10  5.00000000e+00  2.00000000e-10  1.18938500e-08 
